,club_id,name,country_id,foundation_date,value,stadium,squad_size,average_age,national_players,current_transform_record,foriegners
559,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
560,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
561,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
562,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
563,c-130,Parma Calcio 1913,n-75,,45.95m,Ennio Tardini,30,24.9,6,-4370000.0,23
564,c-6574,US Sassuolo,n-75,,171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
565,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
566,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
567,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
568,c-1627,Catania SSD,n-75,,2.52m,Cibali - Angelo Massimino,28,25.9,0,0.0,3
569,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
570,c-1210,US Livorno 1915,n-75,,1.16m,Armando Picchi,28,23.8,0,0.0,3
571,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
572,c-862,Chievo Verona,n-75,,,Marcantonio Bentegodi,0,,0,0.0,
573,c-276,Hellas Verona,n-75,,84.85m,Marcantonio Bentegodi,29,26.4,6,-5680000.0,18
574,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
575,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
576,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
577,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
578,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
579,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
580,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
581,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
582,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
583,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
584,c-458,Palermo FC,n-75,,30.90m,"Comunale Renzo Barbera ""La Favorita""",28,25.6,4,-7940000.0,7
585,c-6574,US Sassuolo,n-75,,171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
586,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
587,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
588,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
589,c-130,Parma Calcio 1913,n-75,,45.95m,Ennio Tardini,30,24.9,6,-4370000.0,23
590,c-862,Chievo Verona,n-75,,,Marcantonio Bentegodi,0,,0,0.0,
591,c-749,FC Empoli,n-75,,103.30m,Carlo Castellani,30,25.3,9,16510000.000000002,14
592,c-276,Hellas Verona,n-75,,84.85m,Marcantonio Bentegodi,29,26.4,6,-5680000.0,18
593,c-1429,Cesena FC,n-75,,6.05m,Orogel Stadium - Dino Manuzzi,28,26.0,0,335000.0,4
594,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
595,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
596,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
597,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
598,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
599,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
600,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
601,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
602,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
603,c-6574,US Sassuolo,n-75,,171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
604,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
605,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
606,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
607,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
608,c-749,FC Empoli,n-75,,103.30m,Carlo Castellani,30,25.3,9,16510000.000000002,14
609,c-458,Palermo FC,n-75,,30.90m,"Comunale Renzo Barbera ""La Favorita""",28,25.6,4,-7940000.0,7
610,c-4102,AC Carpi,n-75,,1.48m,Sandro Cabassi,25,23.6,1,0.0,6
611,c-862,Chievo Verona,n-75,,,Marcantonio Bentegodi,0,,0,0.0,
612,c-276,Hellas Verona,n-75,,84.85m,Marcantonio Bentegodi,29,26.4,6,-5680000.0,18
613,c-8970,Frosinone Calcio,n-75,,33.50m,Benito Stirpe,29,25.4,3,-285000.0,11
614,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
615,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
616,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
617,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
618,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
619,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
620,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
621,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
622,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
623,c-6574,US Sassuolo,n-75,,171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
624,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
625,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
626,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
627,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
628,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
629,c-749,FC Empoli,n-75,,103.30m,Carlo Castellani,30,25.3,9,16510000.000000002,14
630,c-2921,Delfino Pescara 1936,n-75,,9.38m,Adriatico,28,24.6,1,4600000.0,6
631,c-862,Chievo Verona,n-75,,,Marcantonio Bentegodi,0,,0,0.0,
632,c-458,Palermo FC,n-75,,30.90m,"Comunale Renzo Barbera ""La Favorita""",28,25.6,4,-7940000.0,7
633,c-4083,FC Crotone,n-75,,8.06m,Ezio Scida,25,27.0,1,3900000.0,6
634,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
635,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
636,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
637,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
638,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
639,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
640,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
641,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
642,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
643,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
644,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
645,c-6574,US Sassuolo,n-75,,171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
646,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
647,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
648,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
649,c-2722,SPAL,n-75,,16.28m,Paolo Mazza,32,26.0,2,2750000.0,8
650,c-4171,Benevento Calcio,n-75,,23.24m,Ciro Vigorito,31,26.7,2,-1930000.0,16
651,c-276,Hellas Verona,n-75,,84.85m,Marcantonio Bentegodi,29,26.4,6,-5680000.0,18
652,c-862,Chievo Verona,n-75,,,Marcantonio Bentegodi,0,,0,0.0,
653,c-4083,FC Crotone,n-75,,8.06m,Ezio Scida,25,27.0,1,3900000.0,6
654,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
655,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
656,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
657,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
658,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
659,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
660,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
661,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
662,c-6574,US Sassuolo,n-75,,171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
663,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
664,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
665,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
666,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
667,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
668,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
669,c-749,FC Empoli,n-75,,103.30m,Carlo Castellani,30,25.3,9,16510000.000000002,14
670,c-2722,SPAL,n-75,,16.28m,Paolo Mazza,32,26.0,2,2750000.0,8
671,c-130,Parma Calcio 1913,n-75,,45.95m,Ennio Tardini,30,24.9,6,-4370000.0,23
672,c-862,Chievo Verona,n-75,,,Marcantonio Bentegodi,0,,0,0.0,
673,c-8970,Frosinone Calcio,n-75,,33.50m,Benito Stirpe,29,25.4,3,-285000.0,11
674,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
675,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
676,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
677,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
678,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
679,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
680,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
681,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
682,c-6574,US Sassuolo,n-75,,171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
683,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
684,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
685,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
686,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
687,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
688,c-130,Parma Calcio 1913,n-75,,45.95m,Ennio Tardini,30,24.9,6,-4370000.0,23
689,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
690,c-276,Hellas Verona,n-75,,84.85m,Marcantonio Bentegodi,29,26.4,6,-5680000.0,18
691,c-19,Brescia Calcio,n-75,,24.03m,Mario Rigamonti,28,25.1,1,3650000.0,12
692,c-2722,SPAL,n-75,,16.28m,Paolo Mazza,32,26.0,2,2750000.0,8
693,c-1005,US Lecce,n-75,,94.13m,Ettore Giardiniero,31,24.5,7,-3730000.0,19
694,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
695,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
696,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
697,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
698,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
699,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
700,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
701,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
702,c-6574,US Sassuolo,n-75,,171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
703,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
704,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
705,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
706,c-276,Hellas Verona,n-75,,84.85m,Marcantonio Bentegodi,29,26.4,6,-5680000.0,18
707,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
708,c-130,Parma Calcio 1913,n-75,,45.95m,Ennio Tardini,30,24.9,6,-4370000.0,23
709,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
710,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
711,c-3522,Spezia Calcio,n-75,,86.30m,Alberto Picco,29,25.8,10,23320000.0,22
712,c-4083,FC Crotone,n-75,,8.06m,Ezio Scida,25,27.0,1,3900000.0,6
713,c-4171,Benevento Calcio,n-75,,23.24m,Ciro Vigorito,31,26.7,2,-1930000.0,16
714,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
715,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
716,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
717,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
718,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
719,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
720,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
721,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
722,c-6574,US Sassuolo,n-75,,171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
723,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
724,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
725,c-276,Hellas Verona,n-75,,84.85m,Marcantonio Bentegodi,29,26.4,6,-5680000.0,18
726,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
727,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
728,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
729,c-749,FC Empoli,n-75,,103.30m,Carlo Castellani,30,25.3,9,16510000.000000002,14
730,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
731,c-607,Venezia FC,n-75,,33.03m,Pier Luigi Penzo,27,25.7,5,4830000.0,17
732,c-3522,Spezia Calcio,n-75,,86.30m,Alberto Picco,29,25.8,10,23320000.0,22
733,c-380,US Salernitana 1919,n-75,,99.68m,Arechi,27,26.9,12,-24100000.0,17
734,c-6195,SSC Napoli,n-75,"Aug 1, 1926",629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
735,c-5,AC Milan,n-75,"Dec 16, 1899",547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
736,c-46,Inter Milan,n-75,"Mar 9, 1908",534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
737,c-506,Juventus FC,n-75,"Nov 1, 1897",420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
738,c-800,Atalanta BC,n-75,"Oct 17, 1907",329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
739,c-12,AS Roma,n-75,"Jun 7, 1927",317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
740,c-398,SS Lazio,n-75,"Jan 9, 1900",274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
741,c-430,ACF Fiorentina,n-75,"Aug 29, 1926",236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
742,c-6574,US Sassuolo,n-75,"Jul 17, 1920",171.40m,Mapei Stadium - Città del Tricolore,26,25.9,8,21560000.0,15
743,c-416,Torino FC,n-75,"Dec 3, 1906",169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
744,c-410,Udinese Calcio,n-75,"Jul 5, 1896",143.05m,Dacia Arena,27,25.5,9,9300000.0,22
745,c-1025,Bologna FC 1909,n-75,"Oct 3, 1909",136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
746,c-2919,AC Monza,n-75,"Sep 1, 1912",111.90m,U-Power Stadium - Brianteo,30,26.9,4,-46480000.0,9
747,c-749,FC Empoli,n-75,"Mar 30, 1920",103.30m,Carlo Castellani,30,25.3,9,16510000.000000002,14
748,c-380,US Salernitana 1919,n-75,"Jun 19, 1919",99.68m,Arechi,27,26.9,12,-24100000.0,17
749,c-1005,US Lecce,n-75,"Mar 16, 1908",94.13m,Ettore Giardiniero,31,24.5,7,-3730000.0,19
750,c-3522,Spezia Calcio,n-75,"Oct 10, 1906",86.30m,Alberto Picco,29,25.8,10,23320000.0,22
751,c-276,Hellas Verona,n-75,"Sep 30, 1903",84.85m,Marcantonio Bentegodi,29,26.4,6,-5680000.0,18
752,c-1038,UC Sampdoria,n-75,"Aug 12, 1946",71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
753,c-2239,US Cremonese,n-75,"Mar 24, 1903",64.90m,Giovanni Zini,26,26.0,7,-33800000.0,12
754,c-1041,Olympique Lyon,n-50,,231.80m,Groupama Stadium,23,25.2,2,46400000.0,10
755,c-244,Olympique Marseille,n-50,,259.20m,Orange Vélodrome,22,26.7,13,-77930000.0,16
756,c-1082,LOSC Lille,n-50,,220.90m,Decathlon Arena-Stade Pierre-Mauroy,23,26.0,8,75500000.0,15
757,c-40,FC Girondins Bordeaux,n-50,,33.20m,Matmut Atlantique,26,22.7,6,12700000.0,13
758,c-273,Stade Rennais FC,n-50,,320.30m,Roazhon Park,28,24.5,11,14500000.0,14
759,c-583,Paris Saint-Germain,n-50,,882.55m,Parc des Princes,27,25.1,13,-88200000.0,17
760,c-415,FC Toulouse,n-50,,78.85m,Stadium Municipal,26,24.4,6,-3000000.0,23
761,c-162,AS Monaco,n-50,,324.20m,Stade Louis-II,27,24.3,9,112700000.0,27
762,c-618,AS Saint-Étienne,n-50,,39.00m,Stade Geoffroy-Guichard,29,25.1,3,12850000.0,8
763,c-290,AJ Auxerre,n-50,,49.90m,Stade de l'Abbé-Deschamps,33,25.7,10,-1250000.0,21
764,c-417,OGC Nice,n-50,,235.60m,Allianz Riviera,27,24.4,13,-39600000.0,18
765,c-1158,FC Lorient,n-50,,87.40m,Stade du Moustoir,26,24.6,7,9250000.0,12
766,c-750,FC Sochaux-Montbéliard,n-50,,27.05m,Stade Auguste-Bonal,25,26.2,4,4000000.0,11
767,c-1423,Valenciennes FC,n-50,,17.60m,Stade du Hainaut,28,25.0,4,-500000.0,8
768,c-1159,AS Nancy-Lorraine,n-50,,7.50m,Stade Marcel-Picot,26,25.9,0,0.0,5
769,c-969,Montpellier HSC,n-50,,115.40m,Stade de la Mosson,28,25.7,5,500000.0,12
770,c-826,RC Lens,n-50,,184.10m,Stade Bollaert-Delelis,30,25.7,13,13240000.0,18
771,c-1162,SM Caen,n-50,,23.55m,Stade Michel-d'Ornano,27,25.7,4,3050000.0,12
772,c-3911,Stade Brestois 29,n-50,,69.00m,Stade Francis-Le Blé,26,25.5,4,-3250000.0,9
773,c-11300,Athlétic Club Arlésien,n-50,,,Parc des Sports,12,25.3,0,0.0,6
774,c-583,Paris Saint-Germain,n-50,,882.55m,Parc des Princes,27,25.1,13,-88200000.0,17
775,c-1041,Olympique Lyon,n-50,,231.80m,Groupama Stadium,23,25.2,2,46400000.0,10
776,c-244,Olympique Marseille,n-50,,259.20m,Orange Vélodrome,22,26.7,13,-77930000.0,16
777,c-1082,LOSC Lille,n-50,,220.90m,Decathlon Arena-Stade Pierre-Mauroy,23,26.0,8,75500000.0,15
778,c-273,Stade Rennais FC,n-50,,320.30m,Roazhon Park,28,24.5,11,14500000.0,14
779,c-969,Montpellier HSC,n-50,,115.40m,Stade de la Mosson,28,25.7,5,500000.0,12
780,c-618,AS Saint-Étienne,n-50,,39.00m,Stade Geoffroy-Guichard,29,25.1,3,12850000.0,8
781,c-415,FC Toulouse,n-50,,78.85m,Stadium Municipal,26,24.4,6,-3000000.0,23
782,c-40,FC Girondins Bordeaux,n-50,,33.20m,Matmut Atlantique,26,22.7,6,12700000.0,13
783,c-750,FC Sochaux-Montbéliard,n-50,,27.05m,Stade Auguste-Bonal,25,26.2,4,4000000.0,11
784,c-1158,FC Lorient,n-50,,87.40m,Stade du Moustoir,26,24.6,7,9250000.0,12
785,c-1159,AS Nancy-Lorraine,n-50,,7.50m,Stade Marcel-Picot,26,25.9,0,0.0,5
786,c-417,OGC Nice,n-50,,235.60m,Allianz Riviera,27,24.4,13,-39600000.0,18
787,c-290,AJ Auxerre,n-50,,49.90m,Stade de l'Abbé-Deschamps,33,25.7,10,-1250000.0,21
788,c-1423,Valenciennes FC,n-50,,17.60m,Stade du Hainaut,28,25.0,4,-500000.0,8
789,c-3911,Stade Brestois 29,n-50,,69.00m,Stade Francis-Le Blé,26,25.5,4,-3250000.0,9
790,c-2969,Dijon FCO,n-50,,19.85m,Stade Gaston-Gérard,29,25.8,4,1500000.0,14
791,c-14171,Thonon Évian Grand Genève FC,n-50,,,Stade Camille Fournier,27,27.4,1,0.0,6
792,c-1162,SM Caen,n-50,,23.55m,Stade Michel-d'Ornano,27,25.7,4,3050000.0,12
793,c-1147,AC Ajaccio,n-50,,27.15m,Stade François-Coty,30,28.4,9,300000.0,15
794,c-583,Paris Saint-Germain,n-50,,882.55m,Parc des Princes,27,25.1,13,-88200000.0,17
795,c-1041,Olympique Lyon,n-50,,231.80m,Groupama Stadium,23,25.2,2,46400000.0,10
796,c-244,Olympique Marseille,n-50,,259.20m,Orange Vélodrome,22,26.7,13,-77930000.0,16
797,c-1082,LOSC Lille,n-50,,220.90m,Decathlon Arena-Stade Pierre-Mauroy,23,26.0,8,75500000.0,15
798,c-273,Stade Rennais FC,n-50,,320.30m,Roazhon Park,28,24.5,11,14500000.0,14
799,c-618,AS Saint-Étienne,n-50,,39.00m,Stade Geoffroy-Guichard,29,25.1,3,12850000.0,8
800,c-415,FC Toulouse,n-50,,78.85m,Stadium Municipal,26,24.4,6,-3000000.0,23
801,c-40,FC Girondins Bordeaux,n-50,,33.20m,Matmut Atlantique,26,22.7,6,12700000.0,13
802,c-969,Montpellier HSC,n-50,,115.40m,Stade de la Mosson,28,25.7,5,500000.0,12
803,c-1158,FC Lorient,n-50,,87.40m,Stade du Moustoir,26,24.6,7,9250000.0,12
804,c-417,OGC Nice,n-50,,235.60m,Allianz Riviera,27,24.4,13,-39600000.0,18
805,c-1423,Valenciennes FC,n-50,,17.60m,Stade du Hainaut,28,25.0,4,-500000.0,8
806,c-750,FC Sochaux-Montbéliard,n-50,,27.05m,Stade Auguste-Bonal,25,26.2,4,4000000.0,11
807,c-1159,AS Nancy-Lorraine,n-50,,7.50m,Stade Marcel-Picot,26,25.9,0,0.0,5
808,c-3911,Stade Brestois 29,n-50,,69.00m,Stade Francis-Le Blé,26,25.5,4,-3250000.0,9
809,c-595,SC Bastia,n-50,,12.30m,Stade Armand-Cesari,25,27.6,6,480000.0,8
810,c-14171,Thonon Évian Grand Genève FC,n-50,,,Stade Camille Fournier,27,27.4,1,0.0,6
811,c-1147,AC Ajaccio,n-50,,27.15m,Stade François-Coty,30,28.4,9,300000.0,15
812,c-1421,Stade Reims,n-50,,95.10m,Stade Auguste-Delaune,25,24.6,7,8550000.0,16
813,c-1095,ESTAC Troyes,n-50,,77.30m,Stade de l'Aube,27,25.4,4,-14800000.0,13
814,c-583,Paris Saint-Germain,n-50,,882.55m,Parc des Princes,27,25.1,13,-88200000.0,17
815,c-162,AS Monaco,n-50,,324.20m,Stade Louis-II,27,24.3,9,112700000.0,27
816,c-244,Olympique Marseille,n-50,,259.20m,Orange Vélodrome,22,26.7,13,-77930000.0,16
817,c-1041,Olympique Lyon,n-50,,231.80m,Groupama Stadium,23,25.2,2,46400000.0,10
818,c-618,AS Saint-Étienne,n-50,,39.00m,Stade Geoffroy-Guichard,29,25.1,3,12850000.0,8
819,c-273,Stade Rennais FC,n-50,,320.30m,Roazhon Park,28,24.5,11,14500000.0,14
820,c-1082,LOSC Lille,n-50,,220.90m,Decathlon Arena-Stade Pierre-Mauroy,23,26.0,8,75500000.0,15
821,c-415,FC Toulouse,n-50,,78.85m,Stadium Municipal,26,24.4,6,-3000000.0,23
822,c-40,FC Girondins Bordeaux,n-50,,33.20m,Matmut Atlantique,26,22.7,6,12700000.0,13
